user,cumulative_net_worth_eur,case_id,timestamp,activity
user_002,47.0,2000000121_00006,2018-04-05T13:49:00.000Z,Clear Invoice
batch_00,30.0,2000000121_00007,2018-02-01T06:52:00.000Z,SRM: Created
batch_00,30.0,2000000121_00007,2018-02-01T07:52:00.000Z,SRM: Complete
batch_00,30.0,2000000121_00007,2018-02-01T07:52:00.000Z,SRM: Awaiting Approval
batch_00,30.0,2000000121_00007,2018-02-01T07:52:00.000Z,SRM: Document Completed
batch_00,30.0,2000000121_00007,2018-02-01T07:52:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,30.0,2000000121_00007,2018-02-01T07:52:00.000Z,SRM: Ordered
batch_00,30.0,2000000121_00007,2018-02-01T07:52:00.000Z,SRM: Change was Transmitted
user_000,30.0,2000000121_00007,2018-02-01T07:52:00.000Z,Create Purchase Order Item
NONE,30.0,2000000121_00007,2018-02-01T22:59:00.000Z,Vendor creates invoice
user_000,30.0,2000000121_00007,2018-03-21T15:57:00.000Z,Record Goods Receipt
user_001,30.0,2000000121_00007,2018-03-22T11:28:00.000Z,Record Invoice Receipt
user_002,30.0,2000000121_00007,2018-04-05T13:49:00.000Z,Clear Invoice
batch_00,30.0,2000000121_00008,2018-02-01T06:52:00.000Z,SRM: Created
batch_00,30.0,2000000121_00008,2018-02-01T07:52:00.000Z,SRM: Complete
batch_00,30.0,2000000121_00008,2018-02-01T07:52:00.000Z,SRM: Awaiting Approval
batch_00,30.0,2000000121_00008,2018-02-01T07:52:00.000Z,SRM: Document Completed
batch_00,30.0,2000000121_00008,2018-02-01T07:52:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,30.0,2000000121_00008,2018-02-01T07:52:00.000Z,SRM: Ordered
batch_00,30.0,2000000121_00008,2018-02-01T07:52:00.000Z,SRM: Change was Transmitted
user_000,30.0,2000000121_00008,2018-02-01T07:52:00.000Z,Create Purchase Order Item
NONE,30.0,2000000121_00008,2018-02-01T22:59:00.000Z,Vendor creates invoice
user_000,30.0,2000000121_00008,2018-03-21T15:57:00.000Z,Record Goods Receipt
user_001,30.0,2000000121_00008,2018-03-22T11:28:00.000Z,Record Invoice Receipt
user_002,30.0,2000000121_00008,2018-04-05T13:49:00.000Z,Clear Invoice
batch_00,24.0,2000000121_00009,2018-02-01T06:52:00.000Z,SRM: Created
batch_00,24.0,2000000121_00009,2018-02-01T07:52:00.000Z,SRM: Complete
batch_00,24.0,2000000121_00009,2018-02-01T07:52:00.000Z,SRM: Awaiting Approval
batch_00,24.0,2000000121_00009,2018-02-01T07:52:00.000Z,SRM: Document Completed
batch_00,24.0,2000000121_00009,2018-02-01T07:52:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,24.0,2000000121_00009,2018-02-01T07:52:00.000Z,SRM: Ordered
batch_00,24.0,2000000121_00009,2018-02-01T07:52:00.000Z,SRM: Change was Transmitted
user_000,24.0,2000000121_00009,2018-02-01T07:52:00.000Z,Create Purchase Order Item
NONE,24.0,2000000121_00009,2018-02-01T22:59:00.000Z,Vendor creates invoice
user_000,24.0,2000000121_00009,2018-03-21T15:57:00.000Z,Record Goods Receipt
user_001,24.0,2000000121_00009,2018-03-22T11:28:00.000Z,Record Invoice Receipt
user_002,24.0,2000000121_00009,2018-04-05T13:49:00.000Z,Clear Invoice
batch_00,24.0,2000000121_00010,2018-02-01T06:52:00.000Z,SRM: Created
batch_00,24.0,2000000121_00010,2018-02-01T07:52:00.000Z,SRM: Complete
batch_00,24.0,2000000121_00010,2018-02-01T07:52:00.000Z,SRM: Awaiting Approval
batch_00,24.0,2000000121_00010,2018-02-01T07:52:00.000Z,SRM: Document Completed
batch_00,24.0,2000000121_00010,2018-02-01T07:52:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,24.0,2000000121_00010,2018-02-01T07:52:00.000Z,SRM: Ordered
batch_00,24.0,2000000121_00010,2018-02-01T07:52:00.000Z,SRM: Change was Transmitted
user_000,24.0,2000000121_00010,2018-02-01T07:52:00.000Z,Create Purchase Order Item
NONE,24.0,2000000121_00010,2018-02-01T22:59:00.000Z,Vendor creates invoice
user_000,24.0,2000000121_00010,2018-03-21T15:57:00.000Z,Record Goods Receipt
user_001,24.0,2000000121_00010,2018-03-22T11:28:00.000Z,Record Invoice Receipt
user_002,24.0,2000000121_00010,2018-04-05T13:49:00.000Z,Clear Invoice
batch_00,24.0,2000000121_00011,2018-02-01T06:52:00.000Z,SRM: Created
batch_00,24.0,2000000121_00011,2018-02-01T07:52:00.000Z,SRM: Complete
batch_00,24.0,2000000121_00011,2018-02-01T07:52:00.000Z,SRM: Awaiting Approval
batch_00,24.0,2000000121_00011,2018-02-01T07:52:00.000Z,SRM: Document Completed
batch_00,24.0,2000000121_00011,2018-02-01T07:52:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,24.0,2000000121_00011,2018-02-01T07:52:00.000Z,SRM: Ordered
batch_00,24.0,2000000121_00011,2018-02-01T07:52:00.000Z,SRM: Change was Transmitted
user_000,24.0,2000000121_00011,2018-02-01T07:52:00.000Z,Create Purchase Order Item
NONE,24.0,2000000121_00011,2018-02-01T22:59:00.000Z,Vendor creates invoice
user_000,24.0,2000000121_00011,2018-03-21T15:57:00.000Z,Record Goods Receipt
user_001,24.0,2000000121_00011,2018-03-22T11:28:00.000Z,Record Invoice Receipt
user_002,24.0,2000000121_00011,2018-04-05T13:49:00.000Z,Clear Invoice
batch_00,52537.0,2000000122_00001,2018-02-01T09:13:00.000Z,SRM: Created
batch_00,52537.0,2000000122_00001,2018-02-01T10:13:00.000Z,SRM: Complete
batch_00,52537.0,2000000122_00001,2018-02-01T10:13:00.000Z,SRM: Awaiting Approval
batch_00,52537.0,2000000122_00001,2018-02-01T10:13:00.000Z,SRM: Document Completed
batch_00,52537.0,2000000122_00001,2018-02-01T10:13:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,52537.0,2000000122_00001,2018-02-01T10:13:00.000Z,SRM: Ordered
batch_00,52537.0,2000000122_00001,2018-02-01T10:13:00.000Z,SRM: Change was Transmitted
user_000,52537.0,2000000122_00001,2018-02-01T10:13:00.000Z,Create Purchase Order Item
user_022,52537.0,2000000122_00001,2018-02-23T08:34:00.000Z,SRM: Created
user_022,52537.0,2000000122_00001,2018-02-23T09:38:00.000Z,SRM: Complete
user_022,52537.0,2000000122_00001,2018-02-23T09:38:00.000Z,SRM: Awaiting Approval
user_022,52537.0,2000000122_00001,2018-02-23T09:38:00.000Z,SRM: Document Completed
NONE,52537.0,2000000122_00001,2018-03-26T21:59:00.000Z,Vendor creates invoice
user_000,52537.0,2000000122_00001,2018-03-30T13:57:00.000Z,Record Goods Receipt
NONE,52537.0,2000000122_00001,2018-03-30T13:57:00.000Z,Record Service Entry Sheet
user_013,52537.0,2000000122_00001,2018-04-03T14:15:00.000Z,Record Invoice Receipt
batch_00,52537.0,2000000122_00001,2018-04-07T21:24:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,52537.0,2000000122_00001,2018-04-07T21:24:00.000Z,SRM: Ordered
batch_00,52537.0,2000000122_00001,2018-04-07T21:24:00.000Z,SRM: Deleted
user_000,52537.0,2000000122_00001,2018-04-07T21:24:00.000Z,Change Price
user_002,52537.0,2000000122_00001,2018-04-26T09:12:00.000Z,Clear Invoice
NONE,52537.0,2000000122_00001,2018-05-25T21:59:00.000Z,Vendor creates invoice
user_000,52537.0,2000000122_00001,2018-06-18T09:58:00.000Z,Record Goods Receipt
NONE,52537.0,2000000122_00001,2018-06-18T09:58:00.000Z,Record Service Entry Sheet
user_013,52537.0,2000000122_00001,2018-06-19T10:36:00.000Z,Record Invoice Receipt
NONE,52537.0,2000000122_00001,2018-06-25T21:59:00.000Z,Vendor creates invoice
user_002,52537.0,2000000122_00001,2018-06-28T12:05:00.000Z,Clear Invoice
user_000,52537.0,2000000122_00001,2018-07-24T10:15:00.000Z,Record Goods Receipt
NONE,52537.0,2000000122_00001,2018-07-24T10:15:00.000Z,Record Service Entry Sheet
user_001,52537.0,2000000122_00001,2018-07-25T09:56:00.000Z,Record Invoice Receipt
user_002,52537.0,2000000122_00001,2018-07-26T16:09:00.000Z,Clear Invoice
batch_00,379.0,2000000123_00001,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,379.0,2000000123_00001,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,379.0,2000000123_00001,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,379.0,2000000123_00001,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,379.0,2000000123_00001,2018-02-01T10:50:00.000Z,SRM: Ordered
batch_00,379.0,2000000123_00001,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,379.0,2000000123_00001,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
user_000,379.0,2000000123_00001,2018-02-01T10:50:00.000Z,Create Purchase Order Item
NONE,379.0,2000000123_00001,2018-02-02T22:59:00.000Z,Vendor creates invoice
user_000,379.0,2000000123_00001,2018-02-06T07:58:00.000Z,Record Goods Receipt
user_013,379.0,2000000123_00001,2018-03-12T13:57:00.000Z,Record Invoice Receipt
user_002,379.0,2000000123_00001,2018-04-26T09:12:00.000Z,Clear Invoice
batch_00,66.0,2000000123_00002,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,66.0,2000000123_00002,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,66.0,2000000123_00002,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,66.0,2000000123_00002,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,66.0,2000000123_00002,2018-02-01T10:50:00.000Z,SRM: Ordered
batch_00,66.0,2000000123_00002,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,66.0,2000000123_00002,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
user_000,66.0,2000000123_00002,2018-02-01T10:50:00.000Z,Create Purchase Order Item
NONE,66.0,2000000123_00002,2018-03-09T22:59:00.000Z,Vendor creates invoice
user_000,66.0,2000000123_00002,2018-03-12T09:13:00.000Z,Record Goods Receipt
user_012,66.0,2000000123_00002,2018-03-27T13:44:00.000Z,Record Invoice Receipt
user_002,66.0,2000000123_00002,2018-05-24T11:32:00.000Z,Clear Invoice
batch_00,142.0,2000000123_00003,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,142.0,2000000123_00003,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,142.0,2000000123_00003,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,142.0,2000000123_00003,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,142.0,2000000123_00003,2018-02-01T10:50:00.000Z,SRM: Ordered
batch_00,142.0,2000000123_00003,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,142.0,2000000123_00003,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
user_000,142.0,2000000123_00003,2018-02-01T10:50:00.000Z,Create Purchase Order Item
NONE,142.0,2000000123_00003,2018-02-02T22:59:00.000Z,Vendor creates invoice
user_000,142.0,2000000123_00003,2018-02-06T07:58:00.000Z,Record Goods Receipt
user_013,142.0,2000000123_00003,2018-03-12T13:57:00.000Z,Record Invoice Receipt
user_002,142.0,2000000123_00003,2018-04-26T09:12:00.000Z,Clear Invoice
batch_00,142.0,2000000123_00004,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,142.0,2000000123_00004,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,142.0,2000000123_00004,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,142.0,2000000123_00004,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,142.0,2000000123_00004,2018-02-01T10:50:00.000Z,SRM: Ordered
batch_00,142.0,2000000123_00004,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,142.0,2000000123_00004,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
user_000,142.0,2000000123_00004,2018-02-01T10:50:00.000Z,Create Purchase Order Item
NONE,142.0,2000000123_00004,2018-02-02T22:59:00.000Z,Vendor creates invoice
user_000,142.0,2000000123_00004,2018-02-06T07:58:00.000Z,Record Goods Receipt
user_013,142.0,2000000123_00004,2018-03-12T13:57:00.000Z,Record Invoice Receipt
user_002,142.0,2000000123_00004,2018-04-26T09:12:00.000Z,Clear Invoice
batch_00,34.0,2000000123_00005,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,34.0,2000000123_00005,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,34.0,2000000123_00005,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,34.0,2000000123_00005,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,34.0,2000000123_00005,2018-02-01T10:50:00.000Z,SRM: Ordered
batch_00,34.0,2000000123_00005,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,34.0,2000000123_00005,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
user_000,34.0,2000000123_00005,2018-02-01T10:50:00.000Z,Create Purchase Order Item
NONE,34.0,2000000123_00005,2018-02-02T22:59:00.000Z,Vendor creates invoice
user_000,34.0,2000000123_00005,2018-02-05T08:53:00.000Z,Record Goods Receipt
user_013,34.0,2000000123_00005,2018-03-12T13:57:00.000Z,Record Invoice Receipt
user_002,34.0,2000000123_00005,2018-04-26T09:12:00.000Z,Clear Invoice
batch_00,107.0,2000000124_00001,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,107.0,2000000124_00001,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,107.0,2000000124_00001,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,107.0,2000000124_00001,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,107.0,2000000124_00001,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,107.0,2000000124_00001,2018-02-01T10:50:00.000Z,SRM: Ordered
user_000,107.0,2000000124_00001,2018-02-01T10:50:00.000Z,Create Purchase Order Item
batch_00,107.0,2000000124_00001,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
NONE,107.0,2000000124_00001,2018-02-01T22:59:00.000Z,Vendor creates invoice
user_000,107.0,2000000124_00001,2018-02-05T08:51:00.000Z,Record Goods Receipt
user_007,107.0,2000000124_00001,2018-02-28T16:42:00.000Z,Record Invoice Receipt
user_002,107.0,2000000124_00001,2018-04-05T13:48:00.000Z,Clear Invoice
batch_00,247.0,2000000124_00002,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,247.0,2000000124_00002,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,247.0,2000000124_00002,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,247.0,2000000124_00002,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,247.0,2000000124_00002,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,247.0,2000000124_00002,2018-02-01T10:50:00.000Z,SRM: Ordered
user_000,247.0,2000000124_00002,2018-02-01T10:50:00.000Z,Create Purchase Order Item
batch_00,247.0,2000000124_00002,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
NONE,247.0,2000000124_00002,2018-02-01T22:59:00.000Z,Vendor creates invoice
user_000,247.0,2000000124_00002,2018-02-05T08:51:00.000Z,Record Goods Receipt
user_007,247.0,2000000124_00002,2018-02-28T16:42:00.000Z,Record Invoice Receipt
user_002,247.0,2000000124_00002,2018-04-05T13:48:00.000Z,Clear Invoice
batch_00,98.0,2000000125_00001,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,98.0,2000000125_00001,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,98.0,2000000125_00001,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,98.0,2000000125_00001,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,98.0,2000000125_00001,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,98.0,2000000125_00001,2018-02-01T10:50:00.000Z,SRM: Ordered
batch_00,98.0,2000000125_00001,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
user_000,98.0,2000000125_00001,2018-02-01T10:50:00.000Z,Create Purchase Order Item
user_000,98.0,2000000125_00001,2018-02-06T13:03:00.000Z,Record Goods Receipt
batch_01,98.0,2000000125_00001,2018-08-20T00:21:00.000Z,Record Invoice Receipt
batch_00,14.0,2000000125_00002,2018-02-01T09:50:00.000Z,SRM: Created
batch_00,14.0,2000000125_00002,2018-02-01T10:50:00.000Z,SRM: Complete
batch_00,14.0,2000000125_00002,2018-02-01T10:50:00.000Z,SRM: Awaiting Approval
batch_00,14.0,2000000125_00002,2018-02-01T10:50:00.000Z,SRM: Document Completed
batch_00,14.0,2000000125_00002,2018-02-01T10:50:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,14.0,2000000125_00002,2018-02-01T10:50:00.000Z,SRM: Ordered
batch_00,14.0,2000000125_00002,2018-02-01T10:50:00.000Z,SRM: Change was Transmitted
user_000,14.0,2000000125_00002,2018-02-01T10:50:00.000Z,Create Purchase Order Item
user_000,14.0,2000000125_00002,2018-02-06T07:57:00.000Z,Record Goods Receipt
batch_01,14.0,2000000125_00002,2018-08-20T00:21:00.000Z,Record Invoice Receipt
batch_00,185.0,2000000126_00001,2018-02-01T10:14:00.000Z,SRM: Created
batch_00,185.0,2000000126_00001,2018-02-01T11:14:00.000Z,SRM: Complete
batch_00,185.0,2000000126_00001,2018-02-01T11:14:00.000Z,SRM: Awaiting Approval
batch_00,185.0,2000000126_00001,2018-02-01T11:14:00.000Z,SRM: Document Completed
batch_00,185.0,2000000126_00001,2018-02-01T11:14:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,185.0,2000000126_00001,2018-02-01T11:14:00.000Z,SRM: Ordered
user_000,185.0,2000000126_00001,2018-02-01T11:14:00.000Z,Create Purchase Order Item
batch_00,185.0,2000000126_00001,2018-02-01T11:14:00.000Z,SRM: Change was Transmitted
user_000,185.0,2000000126_00001,2018-02-14T08:41:00.000Z,Record Goods Receipt
NONE,185.0,2000000126_00001,2018-02-19T22:59:00.000Z,Vendor creates invoice
user_001,185.0,2000000126_00001,2018-02-27T14:04:00.000Z,Record Invoice Receipt
user_005,185.0,2000000126_00001,2018-03-15T13:13:00.000Z,Clear Invoice
batch_00,1039.0,2000000126_00002,2018-02-01T10:14:00.000Z,SRM: Created
batch_00,1039.0,2000000126_00002,2018-02-01T11:14:00.000Z,SRM: Complete
batch_00,1039.0,2000000126_00002,2018-02-01T11:14:00.000Z,SRM: Awaiting Approval
batch_00,1039.0,2000000126_00002,2018-02-01T11:14:00.000Z,SRM: Document Completed
batch_00,1039.0,2000000126_00002,2018-02-01T11:14:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,1039.0,2000000126_00002,2018-02-01T11:14:00.000Z,SRM: Ordered
user_000,1039.0,2000000126_00002,2018-02-01T11:14:00.000Z,Create Purchase Order Item
batch_00,1039.0,2000000126_00002,2018-02-01T11:14:00.000Z,SRM: Change was Transmitted
user_000,1039.0,2000000126_00002,2018-02-14T08:41:00.000Z,Record Goods Receipt
NONE,1039.0,2000000126_00002,2018-02-19T22:59:00.000Z,Vendor creates invoice
user_001,1039.0,2000000126_00002,2018-02-27T14:04:00.000Z,Record Invoice Receipt
user_005,1039.0,2000000126_00002,2018-03-15T13:13:00.000Z,Clear Invoice
batch_00,283.0,2000000126_00003,2018-02-01T10:14:00.000Z,SRM: Created
batch_00,283.0,2000000126_00003,2018-02-01T11:14:00.000Z,SRM: Complete
batch_00,283.0,2000000126_00003,2018-02-01T11:14:00.000Z,SRM: Awaiting Approval
batch_00,283.0,2000000126_00003,2018-02-01T11:14:00.000Z,SRM: Document Completed
batch_00,283.0,2000000126_00003,2018-02-01T11:14:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,283.0,2000000126_00003,2018-02-01T11:14:00.000Z,SRM: Ordered
user_000,283.0,2000000126_00003,2018-02-01T11:14:00.000Z,Create Purchase Order Item
batch_00,283.0,2000000126_00003,2018-02-01T11:14:00.000Z,SRM: Change was Transmitted
user_000,283.0,2000000126_00003,2018-02-14T08:41:00.000Z,Record Goods Receipt
NONE,283.0,2000000126_00003,2018-02-19T22:59:00.000Z,Vendor creates invoice
user_001,283.0,2000000126_00003,2018-02-27T14:04:00.000Z,Record Invoice Receipt
user_005,283.0,2000000126_00003,2018-03-15T13:13:00.000Z,Clear Invoice
batch_00,86.0,2000000127_00001,2018-02-01T15:39:00.000Z,SRM: Created
batch_00,86.0,2000000127_00001,2018-02-01T16:39:00.000Z,SRM: Complete
batch_00,86.0,2000000127_00001,2018-02-01T16:39:00.000Z,SRM: Awaiting Approval
batch_00,86.0,2000000127_00001,2018-02-01T16:39:00.000Z,SRM: Document Completed
batch_00,86.0,2000000127_00001,2018-02-01T16:39:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,86.0,2000000127_00001,2018-02-01T16:39:00.000Z,SRM: Ordered
batch_00,86.0,2000000127_00001,2018-02-01T16:39:00.000Z,SRM: Change was Transmitted
user_000,86.0,2000000127_00001,2018-02-01T16:39:00.000Z,Create Purchase Order Item
NONE,86.0,2000000127_00001,2018-02-02T22:59:00.000Z,Vendor creates invoice
user_000,86.0,2000000127_00001,2018-02-06T15:37:00.000Z,Record Goods Receipt
user_007,86.0,2000000127_00001,2018-04-03T13:17:00.000Z,Record Invoice Receipt
user_002,86.0,2000000127_00001,2018-04-26T09:12:00.000Z,Clear Invoice
batch_00,13163.0,2000000128_00001,2018-02-02T13:24:00.000Z,SRM: Created
batch_00,13163.0,2000000128_00001,2018-02-02T14:24:00.000Z,SRM: Complete
batch_00,13163.0,2000000128_00001,2018-02-02T14:24:00.000Z,SRM: Awaiting Approval
batch_00,13163.0,2000000128_00001,2018-02-02T14:24:00.000Z,SRM: Document Completed
batch_00,13163.0,2000000128_00001,2018-02-02T14:24:00.000Z,SRM: Ordered
batch_00,13163.0,2000000128_00001,2018-02-02T14:24:00.000Z,SRM: In Transfer to Execution Syst.
user_000,13163.0,2000000128_00001,2018-02-02T14:24:00.000Z,Create Purchase Order Item
batch_00,13163.0,2000000128_00001,2018-02-02T14:24:00.000Z,SRM: Change was Transmitted
NONE,13163.0,2000000128_00001,2018-02-05T22:59:00.000Z,Vendor creates invoice
user_009,13163.0,2000000128_00001,2018-03-22T10:12:00.000Z,SRM: Created
user_009,13163.0,2000000128_00001,2018-03-22T11:12:00.000Z,SRM: Complete
user_009,13163.0,2000000128_00001,2018-03-22T11:12:00.000Z,SRM: Awaiting Approval
user_009,13163.0,2000000128_00001,2018-03-22T11:12:00.000Z,SRM: Document Completed
batch_00,13163.0,2000000128_00001,2018-03-22T12:12:00.000Z,SRM: Ordered
batch_00,13163.0,2000000128_00001,2018-03-22T12:12:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,13163.0,2000000128_00001,2018-03-22T12:12:00.000Z,SRM: Deleted
user_000,13163.0,2000000128_00001,2018-03-22T12:12:00.000Z,Change Price
user_000,13163.0,2000000128_00001,2018-03-27T07:22:00.000Z,Record Goods Receipt
NONE,13163.0,2000000128_00001,2018-03-27T07:22:00.000Z,Record Service Entry Sheet
user_001,13163.0,2000000128_00001,2018-04-03T13:46:00.000Z,Record Invoice Receipt
user_002,13163.0,2000000128_00001,2018-04-05T13:48:00.000Z,Clear Invoice
batch_00,12384.0,2000000129_00001,2018-02-05T07:49:00.000Z,SRM: Created
batch_00,12384.0,2000000129_00001,2018-02-05T08:49:00.000Z,SRM: Complete
batch_00,12384.0,2000000129_00001,2018-02-05T08:49:00.000Z,SRM: Awaiting Approval
batch_00,12384.0,2000000129_00001,2018-02-05T08:49:00.000Z,SRM: Document Completed
batch_00,12384.0,2000000129_00001,2018-02-05T08:49:00.000Z,SRM: Ordered
batch_00,12384.0,2000000129_00001,2018-02-05T08:49:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,12384.0,2000000129_00001,2018-02-05T08:49:00.000Z,SRM: Change was Transmitted
user_000,12384.0,2000000129_00001,2018-02-05T08:49:00.000Z,Create Purchase Order Item
NONE,12384.0,2000000129_00001,2018-02-06T22:59:00.000Z,Vendor creates invoice
user_000,12384.0,2000000129_00001,2018-03-07T15:57:00.000Z,Record Goods Receipt
NONE,12384.0,2000000129_00001,2018-03-07T15:57:00.000Z,Record Service Entry Sheet
user_001,12384.0,2000000129_00001,2018-03-12T16:32:00.000Z,Record Invoice Receipt
user_002,12384.0,2000000129_00001,2018-03-29T13:11:00.000Z,Clear Invoice
batch_00,44.0,2000000130_00001,2018-02-06T08:46:00.000Z,SRM: Created
batch_00,44.0,2000000130_00001,2018-02-06T09:46:00.000Z,SRM: Complete
batch_00,44.0,2000000130_00001,2018-02-06T09:46:00.000Z,SRM: Awaiting Approval
batch_00,44.0,2000000130_00001,2018-02-06T09:46:00.000Z,SRM: Document Completed
batch_00,44.0,2000000130_00001,2018-02-06T09:46:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,44.0,2000000130_00001,2018-02-06T09:46:00.000Z,SRM: Change was Transmitted
batch_00,44.0,2000000130_00001,2018-02-06T09:46:00.000Z,SRM: Ordered
user_000,44.0,2000000130_00001,2018-02-06T09:46:00.000Z,Create Purchase Order Item
NONE,44.0,2000000130_00001,2018-02-07T22:59:00.000Z,Vendor creates invoice
user_000,44.0,2000000130_00001,2018-02-13T12:25:00.000Z,Record Goods Receipt
user_013,44.0,2000000130_00001,2018-04-04T09:10:00.000Z,Record Invoice Receipt
user_002,44.0,2000000130_00001,2018-04-26T09:12:00.000Z,Clear Invoice
batch_00,80.0,2000000130_00002,2018-02-06T08:46:00.000Z,SRM: Created
batch_00,80.0,2000000130_00002,2018-02-06T09:46:00.000Z,SRM: Complete
batch_00,80.0,2000000130_00002,2018-02-06T09:46:00.000Z,SRM: Awaiting Approval
batch_00,80.0,2000000130_00002,2018-02-06T09:46:00.000Z,SRM: Document Completed
batch_00,80.0,2000000130_00002,2018-02-06T09:46:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,80.0,2000000130_00002,2018-02-06T09:46:00.000Z,SRM: Ordered
batch_00,80.0,2000000130_00002,2018-02-06T09:46:00.000Z,SRM: Change was Transmitted
user_000,80.0,2000000130_00002,2018-02-06T09:46:00.000Z,Create Purchase Order Item
NONE,80.0,2000000130_00002,2018-02-07T22:59:00.000Z,Vendor creates invoice
user_000,80.0,2000000130_00002,2018-02-13T12:25:00.000Z,Record Goods Receipt
user_013,80.0,2000000130_00002,2018-04-04T09:10:00.000Z,Record Invoice Receipt
user_002,80.0,2000000130_00002,2018-04-26T09:12:00.000Z,Clear Invoice
batch_00,85.0,2000000131_00001,2018-02-06T12:55:00.000Z,SRM: Created
batch_00,85.0,2000000131_00001,2018-02-06T13:55:00.000Z,SRM: Complete
batch_00,85.0,2000000131_00001,2018-02-06T13:55:00.000Z,SRM: Awaiting Approval
batch_00,85.0,2000000131_00001,2018-02-06T13:55:00.000Z,SRM: Document Completed
batch_00,85.0,2000000131_00001,2018-02-06T13:55:00.000Z,SRM: In Transfer to Execution Syst.
batch_00,85.0,2000000131_00001,2018-02-06T13:55:00.000Z,SRM: Ordered
user_000,85.0,2000000131_00001,2018-02-06T13:55:00.000Z,Create Purchase Order Item
batch_00,85.0,2000000131_00001,2018-02-06T13:55:00.000Z,SRM: Change was Transmitted
NONE,85.0,2000000131_00001,2018-02-21T22:59:00.000Z,Vendor creates invoice
NONE,85.0,2000000131_00001,2018-02-21T22:59:00.000Z,Vendor creates debit memo
user_000,85.0,2000000131_00001,2018-02-23T07:59:00.000Z,Record Goods Receipt
batch_00,85.0,2000000131_00001,2018-02-26T13:31:00.000Z,Record Invoice Receipt
