BELNR,CPUTM,EBELP,GJAHR,VGABE,BUDAT,CPUDT,EBELN
5100000407,114000,00001,2018,2,20181002,20181002,2000000070
4900000513,210800,00001,2018,1,20181010,20181010,2000000070
,210800,00001,2018,1,20181010,20181010,2000000070
5100000408,085100,00001,2018,2,20181011,20181011,2000000070
4900000514,155600,00001,2018,1,20181219,20181219,2000000070
,155600,00001,2018,1,20181219,20181219,2000000070
5100000409,174500,00001,2018,2,20181219,20181219,2000000070
4900000515,110800,00001,2018,1,20180213,20180213,2000000071
,110800,00001,2018,1,20180213,20180213,2000000071
5100000410,120000,00001,2018,2,20180213,20180213,2000000071
4900000516,090400,00001,2018,1,20180314,20180314,2000000071
,090400,00001,2018,1,20180314,20180314,2000000071
5100000411,112900,00001,2018,2,20180314,20180314,2000000071
4900000517,070200,00001,2018,1,20180411,20180411,2000000071
,070200,00001,2018,1,20180411,20180411,2000000071
5100000412,082600,00001,2018,2,20180412,20180412,2000000071
4900000518,111000,00001,2018,1,20180514,20180514,2000000071
,111000,00001,2018,1,20180514,20180514,2000000071
5100000413,081000,00001,2018,2,20180515,20180515,2000000071
5100000414,121800,00001,2018,2,20180606,20180606,2000000071
4900000519,222900,00001,2018,1,20180606,20180606,2000000071
,222900,00001,2018,1,20180606,20180606,2000000071
5100000414,075600,00001,2018,2,20180703,20180703,2000000071
4900000520,153800,00001,2018,1,20180709,20180709,2000000071
,153800,00001,2018,1,20180709,20180709,2000000071
5100000415,131300,00001,2018,2,20180710,20180710,2000000071
4900000521,103600,00001,2018,1,20180731,20180731,2000000071
,103600,00001,2018,1,20180731,20180731,2000000071
5100000416,071800,00001,2018,2,20180809,20180809,2000000071
5100000416,113300,00001,2018,2,20181105,20181105,2000000071
4900000522,151700,00001,2018,1,20181116,20181116,2000000071
,151700,00001,2018,1,20181116,20181116,2000000071
5100000417,081800,00001,2018,2,20181205,20181205,2000000071
4900000523,105500,00001,2018,1,20180213,20180213,2000000072
,105500,00001,2018,1,20180213,20180213,2000000072
5100000418,153900,00001,2018,2,20180213,20180213,2000000072
4900000524,131100,00001,2018,1,20180313,20180313,2000000072
,131100,00001,2018,1,20180313,20180313,2000000072
5100000419,175000,00001,2018,2,20180313,20180313,2000000072
4900000525,121500,00001,2018,1,20180404,20180404,2000000072
,121500,00001,2018,1,20180404,20180404,2000000072
5100000420,145300,00001,2018,2,20180409,20180409,2000000072
4900000526,105300,00001,2018,1,20180514,20180514,2000000072
,105300,00001,2018,1,20180514,20180514,2000000072
5100000421,081200,00001,2018,2,20180515,20180515,2000000072
4900000527,004100,00001,2018,1,20180605,20180605,2000000072
,004100,00001,2018,1,20180605,20180605,2000000072
5100000422,082600,00001,2018,2,20180607,20180607,2000000072
4900000528,152800,00001,2018,1,20180709,20180709,2000000072
,152800,00001,2018,1,20180709,20180709,2000000072
5100000423,144000,00001,2018,2,20180710,20180710,2000000072
4900000529,104500,00001,2018,1,20180731,20180731,2000000072
,104500,00001,2018,1,20180731,20180731,2000000072
5100000424,071700,00001,2018,2,20180809,20180809,2000000072
4900000530,125400,00001,2018,1,20180927,20180927,2000000072
,125400,00001,2018,1,20180927,20180927,2000000072
5100000425,104000,00001,2018,2,20181002,20181002,2000000072
4900000531,212800,00001,2018,1,20181010,20181010,2000000072
,212800,00001,2018,1,20181010,20181010,2000000072
5100000426,085300,00001,2018,2,20181011,20181011,2000000072
4900000532,222600,00001,2018,1,20181107,20181107,2000000072
,222600,00001,2018,1,20181107,20181107,2000000072
5100000427,140100,00001,2018,2,20181114,20181114,2000000072
4900000533,222900,00001,2018,1,20181210,20181210,2000000072
,222900,00001,2018,1,20181210,20181210,2000000072
5100000428,095000,00001,2018,2,20181211,20181211,2000000072
4900000534,155300,00001,2018,1,20181219,20181219,2000000072
,155300,00001,2018,1,20181219,20181219,2000000072
5100000429,104100,00001,2018,2,20181221,20181221,2000000072
4900000535,084000,00001,2018,1,20180131,20180131,2000000073
5100000430,085800,00001,2018,2,20180206,20180206,2000000073
4900000536,145900,00001,2018,1,20180124,20180124,2000000074
5100000431,162600,00001,2018,2,20180124,20180124,2000000074
4900000537,131200,00001,2018,1,20180129,20180129,2000000075
5100000432,091400,00001,2018,2,20180206,20180206,2000000075
4900000538,100300,00001,2018,1,20180131,20180131,2000000076
5100000433,135800,00001,2018,2,20180208,20180208,2000000076
4900000539,100300,00002,2018,1,20180131,20180131,2000000076
5100000434,135800,00002,2018,2,20180208,20180208,2000000076
4900000540,114200,00001,2018,1,20180126,20180126,2000000077
5100000435,155400,00001,2018,2,20180313,20180313,2000000077
4900000541,091200,00001,2018,1,20180201,20180201,2000000078
,091200,00001,2018,1,20180201,20180201,2000000078
5100000437,071900,00001,2018,2,20180210,20180210,2000000078
4900000542,091800,00001,2018,1,20180213,20180213,2000000078
,091800,00001,2018,1,20180213,20180213,2000000078
5100000437,155000,00001,2018,2,20180410,20180410,2000000078
4900000543,131300,00001,2018,1,20180129,20180129,2000000079
5100000438,160700,00001,2018,2,20180312,20180312,2000000079
4900000544,094600,00002,2018,1,20180125,20180125,2000000079
5100000439,160500,00002,2018,2,20180312,20180312,2000000079
4900000545,094600,00003,2018,1,20180125,20180125,2000000079
5100000440,160500,00003,2018,2,20180312,20180312,2000000079
4900000546,155900,00001,2018,1,20180130,20180130,2000000080
5100000441,103800,00001,2018,2,20180208,20180208,2000000080
4900000547,150100,00001,2018,1,20180131,20180131,2000000081
,150100,00001,2018,1,20180131,20180131,2000000081
5100000442,120300,00001,2018,2,20180212,20180212,2000000081
4900000548,130300,00001,2018,1,20180321,20180321,2000000081
,130300,00001,2018,1,20180321,20180321,2000000081
5100000443,153100,00001,2018,2,20180419,20180419,2000000081
4900000549,134500,00001,2018,1,20180529,20180529,2000000081
,134500,00001,2018,1,20180529,20180529,2000000081
5100000444,091300,00001,2018,2,20180620,20180620,2000000081
4900000550,084400,00001,2018,1,20181219,20181219,2000000081
,084400,00001,2018,1,20181219,20181219,2000000081
5100000445,102300,00001,2019,2,20190108,20190108,2000000081
4900000551,123500,00001,2019,1,20190108,20190108,2000000081
,123500,00001,2019,1,20190108,20190108,2000000081
4900000552,094800,00001,2018,1,20180130,20180130,2000000082
5100000446,114100,00001,2018,2,20180212,20180212,2000000082
4900000553,094800,00002,2018,1,20180130,20180130,2000000082
5100000447,114100,00002,2018,2,20180212,20180212,2000000082
4900000554,094900,00001,2018,1,20180130,20180130,2000000083
5100000448,133500,00001,2018,2,20180207,20180207,2000000083
4900000555,094900,00002,2018,1,20180130,20180130,2000000083
5100000449,133500,00002,2018,2,20180207,20180207,2000000083
4900000556,094900,00003,2018,1,20180130,20180130,2000000083
5100000450,133500,00003,2018,2,20180207,20180207,2000000083
4900000557,121200,00001,2018,1,20180215,20180215,2000000084
5100000451,135900,00001,2018,2,20180219,20180219,2000000084
4900000558,075500,00001,2018,1,20180130,20180130,2000000085
5100000452,082200,00001,2018,2,20180306,20180306,2000000085
4900000559,075600,00001,2018,1,20180130,20180130,2000000086
5100000453,162200,00001,2018,2,20180212,20180212,2000000086
4900000560,075600,00002,2018,1,20180130,20180130,2000000086
5100000454,162200,00002,2018,2,20180212,20180212,2000000086
4900000561,111000,00001,2018,1,20180320,20180320,2000000087
,111000,00001,2018,1,20180320,20180320,2000000087
5100000455,111500,00001,2018,2,20180321,20180321,2000000087
4900000562,120800,00001,2018,1,20180316,20180316,2000000089
,120800,00001,2018,1,20180316,20180316,2000000089
5100000456,103000,00001,2018,2,20180327,20180327,2000000089
4900000563,082800,00001,2018,1,20180131,20180131,2000000090
5100000457,115900,00001,2018,2,20180202,20180202,2000000090
4900000564,123800,00001,2018,1,20180306,20180306,2000000091
,123800,00001,2018,1,20180306,20180306,2000000091
5100000458,162000,00001,2018,2,20180312,20180312,2000000091
4900000565,141700,00001,2018,1,20180201,20180201,2000000092
,002100,00001,2018,2,20180820,20180820,2000000092
4900000566,095700,00001,2018,1,20180403,20180403,2000000093
,095700,00001,2018,1,20180403,20180403,2000000093
5100000459,144800,00001,2018,2,20180409,20180409,2000000093
4900000567,075400,00001,2018,1,20180130,20180130,2000000094
5100000460,083300,00001,2018,2,20180208,20180208,2000000094
4900000568,081100,00001,2018,1,20180212,20180212,2000000095
5100000461,081900,00001,2018,2,20180328,20180328,2000000095
5100000462,102400,00001,2018,2,20180130,20180130,2000000096
4900000569,160000,00001,2018,1,20180130,20180130,2000000096
4900000570,110600,00001,2018,1,20180226,20180226,2000000097
,110600,00001,2018,1,20180226,20180226,2000000097
5100000463,120600,00001,2018,2,20180226,20180226,2000000097
5100000463,143200,00001,2018,2,20181105,20181105,2000000097
5100000464,085800,00001,2018,2,20181112,20181112,2000000097
4900000571,091000,00001,2018,1,20180129,20180129,2000000098
5100000465,162900,00001,2018,2,20180205,20180205,2000000098
4900000572,091000,00002,2018,1,20180129,20180129,2000000098
5100000466,162900,00002,2018,2,20180205,20180205,2000000098
4900000573,091000,00003,2018,1,20180129,20180129,2000000098
5100000467,162900,00003,2018,2,20180205,20180205,2000000098
4900000574,125700,00001,2018,1,20180201,20180201,2000000099
5100000468,162900,00001,2018,2,20180212,20180212,2000000099
4900000575,152000,00001,2018,1,20180216,20180216,2000000100
,152000,00001,2018,1,20180216,20180216,2000000100
4900000576,152300,00001,2018,1,20180216,20180216,2000000100
,152300,00001,2018,1,20180216,20180216,2000000100
4900000577,152600,00001,2018,1,20180216,20180216,2000000100
,152600,00001,2018,1,20180216,20180216,2000000100
4900000578,152900,00001,2018,1,20180216,20180216,2000000100
,152900,00001,2018,1,20180216,20180216,2000000100
4900000579,153200,00001,2018,1,20180216,20180216,2000000100
,153200,00001,2018,1,20180216,20180216,2000000100
4900000580,153500,00001,2018,1,20180216,20180216,2000000100
,153500,00001,2018,1,20180216,20180216,2000000100
4900000581,153700,00001,2018,1,20180216,20180216,2000000100
,153700,00001,2018,1,20180216,20180216,2000000100
4900000582,154000,00001,2018,1,20180216,20180216,2000000100
,154000,00001,2018,1,20180216,20180216,2000000100
4900000583,154300,00001,2018,1,20180216,20180216,2000000100
,154300,00001,2018,1,20180216,20180216,2000000100
4900000584,155300,00001,2018,1,20180216,20180216,2000000100
,155300,00001,2018,1,20180216,20180216,2000000100
5100000472,131900,00001,2018,2,20180219,20180219,2000000100
5100000472,132200,00001,2018,2,20180219,20180219,2000000100
5100000472,132400,00001,2018,2,20180219,20180219,2000000100
5100000472,132500,00001,2018,2,20180219,20180219,2000000100
5100000472,132800,00001,2018,2,20180219,20180219,2000000100
5100000472,132900,00001,2018,2,20180219,20180219,2000000100
5100000472,133100,00001,2018,2,20180219,20180219,2000000100
5100000472,133200,00001,2018,2,20180219,20180219,2000000100
5100000472,133300,00001,2018,2,20180219,20180219,2000000100
5100000473,111500,00001,2018,2,20180305,20180305,2000000100
4900000585,122000,00001,2018,1,20180327,20180327,2000000100
,122000,00001,2018,1,20180327,20180327,2000000100
5100000474,080100,00001,2018,2,20180329,20180329,2000000100
4900000586,164600,00001,2018,1,20180429,20180429,2000000100
,164600,00001,2018,1,20180429,20180429,2000000100
4900000587,164900,00001,2018,1,20180429,20180429,2000000100
,164900,00001,2018,1,20180429,20180429,2000000100
4900000588,165200,00001,2018,1,20180429,20180429,2000000100
,165200,00001,2018,1,20180429,20180429,2000000100
4900000589,165500,00001,2018,1,20180429,20180429,2000000100
,165500,00001,2018,1,20180429,20180429,2000000100
4900000590,165800,00001,2018,1,20180429,20180429,2000000100
,165800,00001,2018,1,20180429,20180429,2000000100
4900000591,211600,00001,2018,1,20180429,20180429,2000000100
,211600,00001,2018,1,20180429,20180429,2000000100
4900000592,211900,00001,2018,1,20180429,20180429,2000000100
,211900,00001,2018,1,20180429,20180429,2000000100
4900000593,091100,00001,2018,1,20180430,20180430,2000000100
,091100,00001,2018,1,20180430,20180430,2000000100
4900000594,091400,00001,2018,1,20180430,20180430,2000000100
,091400,00001,2018,1,20180430,20180430,2000000100
5100000480,142900,00001,2018,2,20180515,20180515,2000000100
5100000480,095600,00001,2018,2,20180517,20180517,2000000100
5100000480,131600,00001,2018,2,20180517,20180517,2000000100
4900000595,195100,00001,2018,1,20180527,20180527,2000000100
,195100,00001,2018,1,20180527,20180527,2000000100
4900000596,195400,00001,2018,1,20180527,20180527,2000000100
,195400,00001,2018,1,20180527,20180527,2000000100
4900000597,195700,00001,2018,1,20180527,20180527,2000000100
,195700,00001,2018,1,20180527,20180527,2000000100
4900000598,195900,00001,2018,1,20180527,20180527,2000000100
,195900,00001,2018,1,20180527,20180527,2000000100
4900000599,200200,00001,2018,1,20180527,20180527,2000000100
,200200,00001,2018,1,20180527,20180527,2000000100
4900000600,200400,00001,2018,1,20180527,20180527,2000000100
,200400,00001,2018,1,20180527,20180527,2000000100
4900000601,205200,00001,2018,1,20180527,20180527,2000000100
,205200,00001,2018,1,20180527,20180527,2000000100
4900000602,205600,00001,2018,1,20180527,20180527,2000000100
,205600,00001,2018,1,20180527,20180527,2000000100
4900000603,205800,00001,2018,1,20180527,20180527,2000000100
,205800,00001,2018,1,20180527,20180527,2000000100
4900000604,210100,00001,2018,1,20180527,20180527,2000000100
,210100,00001,2018,1,20180527,20180527,2000000100
4900000605,210400,00001,2018,1,20180527,20180527,2000000100
,210400,00001,2018,1,20180527,20180527,2000000100
5100000481,083300,00001,2018,2,20180604,20180604,2000000100
5100000481,153900,00001,2018,2,20180606,20180606,2000000100
5100000481,155500,00001,2018,2,20180606,20180606,2000000100
5100000481,160300,00001,2018,2,20180606,20180606,2000000100
5100000481,122100,00001,2018,2,20180607,20180607,2000000100
5100000481,122600,00001,2018,2,20180607,20180607,2000000100
5100000481,122700,00001,2018,2,20180607,20180607,2000000100
5100000481,142100,00001,2018,2,20180607,20180607,2000000100
5100000481,120200,00001,2018,2,20180608,20180608,2000000100
5100000481,150400,00001,2018,2,20180612,20180612,2000000100
5100000481,151200,00001,2018,2,20180612,20180612,2000000100
5100000481,152700,00001,2018,2,20180612,20180612,2000000100
5100000481,154300,00001,2018,2,20180612,20180612,2000000100
4900000606,230300,00001,2018,1,20180626,20180626,2000000100
,230300,00001,2018,1,20180626,20180626,2000000100
4900000607,230700,00001,2018,1,20180626,20180626,2000000100
,230700,00001,2018,1,20180626,20180626,2000000100
4900000608,231000,00001,2018,1,20180626,20180626,2000000100
,231000,00001,2018,1,20180626,20180626,2000000100
4900000609,231200,00001,2018,1,20180626,20180626,2000000100
,231200,00001,2018,1,20180626,20180626,2000000100
4900000610,231500,00001,2018,1,20180626,20180626,2000000100
,231500,00001,2018,1,20180626,20180626,2000000100
4900000611,231800,00001,2018,1,20180626,20180626,2000000100
,231800,00001,2018,1,20180626,20180626,2000000100
4900000612,232000,00001,2018,1,20180626,20180626,2000000100
,232000,00001,2018,1,20180626,20180626,2000000100
4900000613,233100,00001,2018,1,20180626,20180626,2000000100
,233100,00001,2018,1,20180626,20180626,2000000100
4900000614,233400,00001,2018,1,20180626,20180626,2000000100
,233400,00001,2018,1,20180626,20180626,2000000100
4900000615,233600,00001,2018,1,20180626,20180626,2000000100
,233600,00001,2018,1,20180626,20180626,2000000100
4900000616,233800,00001,2018,1,20180626,20180626,2000000100
,233800,00001,2018,1,20180626,20180626,2000000100
4900000617,234600,00001,2018,1,20180626,20180626,2000000100
,234600,00001,2018,1,20180626,20180626,2000000100
4900000618,112700,00001,2018,1,20180628,20180628,2000000100
,112700,00001,2018,1,20180628,20180628,2000000100
5100000482,084800,00001,2018,2,20180704,20180704,2000000100
5100000482,095600,00001,2018,2,20180709,20180709,2000000100
5100000482,101700,00001,2018,2,20180709,20180709,2000000100
5100000482,101900,00001,2018,2,20180709,20180709,2000000100
5100000482,102100,00001,2018,2,20180709,20180709,2000000100
5100000482,102300,00001,2018,2,20180709,20180709,2000000100
5100000482,123000,00001,2018,2,20180709,20180709,2000000100
5100000482,123100,00001,2018,2,20180709,20180709,2000000100
5100000482,123300,00001,2018,2,20180709,20180709,2000000100
5100000482,123400,00001,2018,2,20180709,20180709,2000000100
5100000482,123500,00001,2018,2,20180709,20180709,2000000100
5100000482,090500,00001,2018,2,20180711,20180711,2000000100
5100000482,091100,00001,2018,2,20180711,20180711,2000000100
5100000482,150100,00001,2018,2,20180713,20180713,2000000100
4900000619,131900,00001,2018,1,20180724,20180724,2000000100
,131900,00001,2018,1,20180724,20180724,2000000100
4900000620,132300,00001,2018,1,20180724,20180724,2000000100
,132300,00001,2018,1,20180724,20180724,2000000100
4900000621,132600,00001,2018,1,20180724,20180724,2000000100
,132600,00001,2018,1,20180724,20180724,2000000100
4900000622,132900,00001,2018,1,20180724,20180724,2000000100
,132900,00001,2018,1,20180724,20180724,2000000100
4900000623,133100,00001,2018,1,20180724,20180724,2000000100
,133100,00001,2018,1,20180724,20180724,2000000100
4900000624,133400,00001,2018,1,20180724,20180724,2000000100
,133400,00001,2018,1,20180724,20180724,2000000100
4900000625,133700,00001,2018,1,20180724,20180724,2000000100
,133700,00001,2018,1,20180724,20180724,2000000100
4900000626,134000,00001,2018,1,20180724,20180724,2000000100
,134000,00001,2018,1,20180724,20180724,2000000100
5100000482,073700,00001,2018,2,20180727,20180727,2000000100
5100000482,081200,00001,2018,2,20180727,20180727,2000000100
5100000482,093900,00001,2018,2,20180727,20180727,2000000100
4900000627,111800,00001,2018,1,20180727,20180727,2000000100
,111800,00001,2018,1,20180727,20180727,2000000100
5100000482,094100,00001,2018,2,20180730,20180730,2000000100
5100000483,132900,00001,2018,2,20180801,20180801,2000000100
5100000483,094600,00001,2018,2,20180802,20180802,2000000100
5100000483,133700,00001,2018,2,20180806,20180806,2000000100
5100000483,153600,00001,2018,2,20180806,20180806,2000000100
5100000483,103300,00001,2018,2,20180813,20180813,2000000100
5100000483,091100,00001,2018,2,20180814,20180814,2000000100
5100000483,151400,00001,2018,2,20180817,20180817,2000000100
4900000628,103900,00001,2018,1,20180827,20180827,2000000100
,103900,00001,2018,1,20180827,20180827,2000000100
4900000629,105000,00001,2018,1,20180827,20180827,2000000100
,105000,00001,2018,1,20180827,20180827,2000000100
5100000483,092900,00001,2018,2,20180830,20180830,2000000100
4900000630,120100,00001,2018,1,20180830,20180830,2000000100
,120100,00001,2018,1,20180830,20180830,2000000100
4900000631,151000,00001,2018,1,20180830,20180830,2000000100
,151000,00001,2018,1,20180830,20180830,2000000100
4900000632,151400,00001,2018,1,20180830,20180830,2000000100
,151400,00001,2018,1,20180830,20180830,2000000100
4900000633,151800,00001,2018,1,20180830,20180830,2000000100
,151800,00001,2018,1,20180830,20180830,2000000100
4900000634,152100,00001,2018,1,20180830,20180830,2000000100
,152100,00001,2018,1,20180830,20180830,2000000100
4900000635,152400,00001,2018,1,20180830,20180830,2000000100
,152400,00001,2018,1,20180830,20180830,2000000100
4900000636,152800,00001,2018,1,20180830,20180830,2000000100
,152800,00001,2018,1,20180830,20180830,2000000100
4900000637,153100,00001,2018,1,20180830,20180830,2000000100
,153100,00001,2018,1,20180830,20180830,2000000100
4900000638,153500,00001,2018,1,20180830,20180830,2000000100
,153500,00001,2018,1,20180830,20180830,2000000100
4900000639,153800,00001,2018,1,20180830,20180830,2000000100
,153800,00001,2018,1,20180830,20180830,2000000100
4900000640,154200,00001,2018,1,20180830,20180830,2000000100
,154200,00001,2018,1,20180830,20180830,2000000100
4900000641,155100,00001,2018,1,20180830,20180830,2000000100
,155100,00001,2018,1,20180830,20180830,2000000100
4900000642,155700,00001,2018,1,20180830,20180830,2000000100
,155700,00001,2018,1,20180830,20180830,2000000100
5100000483,121600,00001,2018,2,20180831,20180831,2000000100
5100000483,122000,00001,2018,2,20180831,20180831,2000000100
5100000483,131200,00001,2018,2,20180831,20180831,2000000100
5100000484,081600,00001,2018,2,20180903,20180903,2000000100
5100000484,151800,00001,2018,2,20180903,20180903,2000000100
5100000484,091200,00001,2018,2,20180906,20180906,2000000100
5100000484,100100,00001,2018,2,20180906,20180906,2000000100
5100000484,100200,00001,2018,2,20180906,20180906,2000000100
5100000484,100400,00001,2018,2,20180906,20180906,2000000100
5100000484,115500,00001,2018,2,20180906,20180906,2000000100
5100000484,120400,00001,2018,2,20180906,20180906,2000000100
5100000484,143100,00001,2018,2,20180906,20180906,2000000100
5100000484,143300,00001,2018,2,20180906,20180906,2000000100
5100000484,143600,00001,2018,2,20180906,20180906,2000000100
4900000643,071200,00001,2018,1,20180928,20180928,2000000100
,071200,00001,2018,1,20180928,20180928,2000000100
4900000644,072100,00001,2018,1,20180928,20180928,2000000100
,072100,00001,2018,1,20180928,20180928,2000000100
4900000645,072500,00001,2018,1,20180928,20180928,2000000100
,072500,00001,2018,1,20180928,20180928,2000000100
4900000646,073100,00001,2018,1,20180928,20180928,2000000100
,073100,00001,2018,1,20180928,20180928,2000000100
4900000647,073600,00001,2018,1,20180928,20180928,2000000100
,073600,00001,2018,1,20180928,20180928,2000000100
4900000648,074000,00001,2018,1,20180928,20180928,2000000100
,074000,00001,2018,1,20180928,20180928,2000000100
4900000649,075400,00001,2018,1,20180928,20180928,2000000100
,075400,00001,2018,1,20180928,20180928,2000000100
4900000650,075900,00001,2018,1,20180928,20180928,2000000100
,075900,00001,2018,1,20180928,20180928,2000000100
4900000651,080300,00001,2018,1,20180928,20180928,2000000100
,080300,00001,2018,1,20180928,20180928,2000000100
,080800,00001,2018,1,20180928,20180928,2000000100
4900000652,080900,00001,2018,1,20180928,20180928,2000000100
4900000653,081300,00001,2018,1,20180928,20180928,2000000100
,081300,00001,2018,1,20180928,20180928,2000000100
5100000484,110200,00001,2018,2,20180928,20180928,2000000100
5100000486,122800,00001,2018,2,20181001,20181001,2000000100
5100000486,153300,00001,2018,2,20181001,20181001,2000000100
5100000486,101700,00001,2018,2,20181002,20181002,2000000100
5100000486,102000,00001,2018,2,20181002,20181002,2000000100
5100000486,102700,00001,2018,2,20181002,20181002,2000000100
5100000486,102900,00001,2018,2,20181002,20181002,2000000100
5100000486,103100,00001,2018,2,20181002,20181002,2000000100
5100000486,092200,00001,2018,2,20181003,20181003,2000000100
5100000486,092400,00001,2018,2,20181003,20181003,2000000100
5100000486,092600,00001,2018,2,20181003,20181003,2000000100
5100000486,093000,00001,2018,2,20181003,20181003,2000000100
4900000654,164000,00001,2018,1,20181030,20181030,2000000100
,164000,00001,2018,1,20181030,20181030,2000000100
4900000655,164400,00001,2018,1,20181030,20181030,2000000100
,164400,00001,2018,1,20181030,20181030,2000000100
4900000656,164800,00001,2018,1,20181030,20181030,2000000100
,164800,00001,2018,1,20181030,20181030,2000000100
4900000657,165200,00001,2018,1,20181030,20181030,2000000100
,165200,00001,2018,1,20181030,20181030,2000000100
4900000658,165600,00001,2018,1,20181030,20181030,2000000100
,165600,00001,2018,1,20181030,20181030,2000000100
4900000659,170000,00001,2018,1,20181030,20181030,2000000100
,170000,00001,2018,1,20181030,20181030,2000000100
4900000660,170400,00001,2018,1,20181030,20181030,2000000100
,170400,00001,2018,1,20181030,20181030,2000000100
4900000661,170800,00001,2018,1,20181030,20181030,2000000100
,170800,00001,2018,1,20181030,20181030,2000000100
4900000662,171200,00001,2018,1,20181030,20181030,2000000100
,171200,00001,2018,1,20181030,20181030,2000000100
4900000663,171600,00001,2018,1,20181030,20181030,2000000100
,171600,00001,2018,1,20181030,20181030,2000000100
4900000664,172000,00001,2018,1,20181030,20181030,2000000100
,172000,00001,2018,1,20181030,20181030,2000000100
4900000665,172400,00001,2018,1,20181030,20181030,2000000100
,172400,00001,2018,1,20181030,20181030,2000000100
4900000666,172800,00001,2018,1,20181030,20181030,2000000100
,172800,00001,2018,1,20181030,20181030,2000000100
5100000486,100900,00001,2018,2,20181031,20181031,2000000100
5100000486,101100,00001,2018,2,20181031,20181031,2000000100
5100000486,101200,00001,2018,2,20181031,20181031,2000000100
5100000486,101500,00001,2018,2,20181031,20181031,2000000100
5100000486,152500,00001,2018,2,20181031,20181031,2000000100
5100000486,152700,00001,2018,2,20181031,20181031,2000000100
5100000486,153900,00001,2018,2,20181031,20181031,2000000100
5100000486,111400,00001,2018,2,20181105,20181105,2000000100
5100000486,154700,00001,2018,2,20181105,20181105,2000000100
5100000486,042300,00001,2018,2,20181106,20181106,2000000100
5100000486,120900,00001,2018,2,20181106,20181106,2000000100
5100000486,025400,00001,2018,2,20181107,20181107,2000000100
5100000486,123300,00001,2018,2,20181112,20181112,2000000100
5100000486,123500,00001,2018,2,20181112,20181112,2000000100
5100000486,160100,00001,2018,2,20181112,20181112,2000000100
5100000487,122400,00001,2018,2,20181114,20181114,2000000100
5100000487,154000,00001,2018,2,20181114,20181114,2000000100
5100000487,111400,00001,2018,2,20181119,20181119,2000000100
5100000487,134600,00001,2018,2,20181121,20181121,2000000100
5100000487,140100,00001,2018,2,20181121,20181121,2000000100
4900000667,011300,00001,2018,1,20181127,20181127,2000000100
,011300,00001,2018,1,20181127,20181127,2000000100
4900000668,011800,00001,2018,1,20181127,20181127,2000000100
,011800,00001,2018,1,20181127,20181127,2000000100
4900000669,012300,00001,2018,1,20181127,20181127,2000000100
,012300,00001,2018,1,20181127,20181127,2000000100
4900000670,013000,00001,2018,1,20181127,20181127,2000000100
,013000,00001,2018,1,20181127,20181127,2000000100
4900000671,014200,00001,2018,1,20181127,20181127,2000000100
,014200,00001,2018,1,20181127,20181127,2000000100
4900000672,015600,00001,2018,1,20181127,20181127,2000000100
,015600,00001,2018,1,20181127,20181127,2000000100
4900000673,020300,00001,2018,1,20181127,20181127,2000000100
,020300,00001,2018,1,20181127,20181127,2000000100
4900000674,021000,00001,2018,1,20181127,20181127,2000000100
,021000,00001,2018,1,20181127,20181127,2000000100
4900000675,022100,00001,2018,1,20181127,20181127,2000000100
,022100,00001,2018,1,20181127,20181127,2000000100
4900000676,022800,00001,2018,1,20181127,20181127,2000000100
,022800,00001,2018,1,20181127,20181127,2000000100
5100000487,154700,00001,2018,2,20181127,20181127,2000000100
5100000487,154800,00001,2018,2,20181127,20181127,2000000100
4900000677,232500,00001,2018,1,20181127,20181127,2000000100
,232500,00001,2018,1,20181127,20181127,2000000100
4900000678,233600,00001,2018,1,20181127,20181127,2000000100
,233600,00001,2018,1,20181127,20181127,2000000100
4900000679,233900,00001,2018,1,20181127,20181127,2000000100
,233900,00001,2018,1,20181127,20181127,2000000100
4900000680,234400,00001,2018,1,20181127,20181127,2000000100
,234400,00001,2018,1,20181127,20181127,2000000100
5100000488,170500,00001,2018,2,20181212,20181212,2000000100
4900000681,130900,00001,2018,1,20181217,20181217,2000000100
,130900,00001,2018,1,20181217,20181217,2000000100
4900000682,131900,00001,2018,1,20181217,20181217,2000000100
,131900,00001,2018,1,20181217,20181217,2000000100
4900000683,132700,00001,2018,1,20181217,20181217,2000000100
,132700,00001,2018,1,20181217,20181217,2000000100
4900000684,133200,00001,2018,1,20181217,20181217,2000000100
,133200,00001,2018,1,20181217,20181217,2000000100
4900000685,133700,00001,2018,1,20181217,20181217,2000000100
,133700,00001,2018,1,20181217,20181217,2000000100
4900000686,134400,00001,2018,1,20181217,20181217,2000000100
,134400,00001,2018,1,20181217,20181217,2000000100
4900000687,135000,00001,2018,1,20181217,20181217,2000000100
,135000,00001,2018,1,20181217,20181217,2000000100
4900000688,135900,00001,2018,1,20181217,20181217,2000000100
,135900,00001,2018,1,20181217,20181217,2000000100
4900000689,140300,00001,2018,1,20181217,20181217,2000000100
,140300,00001,2018,1,20181217,20181217,2000000100
4900000690,155600,00001,2018,1,20181217,20181217,2000000100
,155600,00001,2018,1,20181217,20181217,2000000100
4900000691,160700,00001,2018,1,20181217,20181217,2000000100
,160700,00001,2018,1,20181217,20181217,2000000100
5100000488,124000,00001,2018,2,20181220,20181220,2000000100
5100000488,125600,00001,2018,2,20181220,20181220,2000000100
5100000488,150100,00001,2018,2,20181220,20181220,2000000100
5100000488,150300,00001,2018,2,20181220,20181220,2000000100
